X Y Z x1 y1 x2 y2 x3 y3 x4 y4
-8.7524 -9.9451 5.9880 565.8593 122.2764 443.6921 128.1137 387.1010 207.3761 641.0210 201.0651
14.7390 -5.2507 -3.3566 936.3901 277.9741 1010.7852 285.6757 982.6290 259.4297 985.8096 268.3575
-15.3980 1.6842 4.7173 446.9683 396.5854 295.4531 395.5692 305.0924 464.9974 457.7547 461.1052
-16.3902 -3.4442 3.5791 399.3802 284.6559 304.4112 286.5148 284.7296 344.2739 438.1356 336.5209
5.5888 2.2301 0.0834 818.3262 428.8039 765.1392 436.3404 777.3802 450.0957 825.8814 451.6220
-3.8000 -12.3822 -3.7631 546.7250 121.5078 662.1800 126.8737 593.9309 101.9733 634.2066 98.5575
-8.7843 0.6082 -0.2775 521.5564 396.9411 487.4070 398.5046 490.8132 413.7939 538.2376 410.7900
4.0949 12.1896 4.2578 866.0881 634.1798 658.4311 642.5720 726.2189 698.7187 817.4816 698.0275
-0.8677 10.4595 2.3871 739.7183 605.9350 585.4813 610.2654 643.7953 648.9532 701.5530 649.0230
14.9423 3.0621 5.2598 1066.1217 418.8374 893.5691 430.4496 910.3567 495.8314 1068.5827 498.6918
15.6125 -7.3470 4.6473 1042.0959 188.7066 942.9150 194.0648 902.7438 251.9736 1104.1503 261.7249
-6.4502 12.7551 3.2183 643.1579 656.7650 457.8525 656.2170 529.6908 704.7290 592.6680 705.8962
17.5318 -7.9821 -4.9327 964.3454 225.6942 1093.0215 232.2586 1050.5886 187.7730 1029.0611 200.5578
12.6147 8.7514 1.6038 993.0715 566.1292 872.5477 580.0570 920.2479 606.2227 963.5632 606.1715
-4.7282 -6.6492 1.6564 606.0674 221.1170 565.0342 225.7384 527.8256 259.0764 662.7612 256.1408
-6.4067 -8.4209 -7.2012 466.0305 229.0993 639.5913 233.5029 593.4057 175.5586 531.3383 170.6589
-19.4293 7.1208 -8.7240 225.3230 592.2469 361.3440 583.1667 400.9595 515.5974 207.9587 512.5191
-8.0237 -12.3091 3.0440 540.0380 85.0512 499.4692 91.3453 430.0200 138.7272 627.8686 131.9630
-22.7956 -1.0526 -8.2569 139.5971 403.7291 314.2221 399.7376 308.3331 338.9908 165.0955 328.0890
-17.3751 -0.0710 -2.4124 319.7019 394.3448 346.9026 392.6960 346.5022 389.1451 340.0820 382.3968
23.2653 -2.7293 -4.4222 1095.1410 338.2427 1191.7685 350.0788 1177.3804 309.4049 1130.5661 321.3390
-0.6983 10.7078 -7.3326 630.5054 659.4745 701.6663 663.8752 759.8866 601.5107 592.4067 601.5078
-5.4103 11.2320 6.9770 704.3972 602.3903 437.8975 603.2429 501.6756 691.5128 661.6175 692.3669
-1.3383 7.5059 5.5238 759.0351 522.6610 547.2104 526.8263 589.4251 599.5194 736.9853 599.5088
-23.1977 8.9617 -1.6821 231.5254 600.5681 200.3767 588.3276 251.3678 593.2516 203.9358 592.8025
0.0093 -8.0268 8.0377 772.1852 154.8265 588.1943 159.8262 542.8454 258.6704 837.5354 258.6762
-24.7166 -4.2982 -7.5572 99.0885 326.1089 278.4947 324.6959 254.3460 271.5441 141.5058 256.6601
16.6479 9.2057 -7.5385 964.7419 619.6958 1058.6420 638.0010 1107.3214 566.3558 933.5675 567.4433
-9.9394 -5.6974 -6.4469 410.6515 286.6455 554.2671 289.7187 522.8018 241.5145 461.1947 235.0631
22.8386 -0.3516 -3.1397 1108.8703 384.1941 1162.2396 397.8232 1160.3784 370.9883 1130.8627 380.2639
0.7505 -6.8756 4.9707 754.0871 197.7728 635.9648 202.8020 597.4676 269.1158 812.6690 269.5677
24.3268 0.1592 6.1183 1249.9096 347.6623 1086.6722 360.3372 1087.5333 432.0748 1268.9848 439.4315
-12.6820 3.6556 -3.8094 409.9788 485.7825 444.0536 483.8711 464.4550 464.0235 410.3338 460.8379
-7.0765 7.2249 -3.2971 539.3895 562.8755 538.0077 563.0266 578.0656 545.7001 520.1659 544.9645
11.7895 -1.8741 5.4000 991.9529 307.5713 840.7381 315.3849 830.4085 383.3803 1022.6453 388.0060
-25.5398 5.8300 -0.8332 183.8618 524.3448 154.3260 513.8042 187.6683 528.8977 172.9581 525.4072
8.0086 5.5172 -4.7432 818.6931 526.5675 860.7284 536.5959 890.5264 498.5632 808.1748 500.0481
4.6203 -6.6907 -1.0305 761.3332 234.2529 782.9338 239.7331 746.2599 241.5728 818.5123 244.5525
5.0574 -8.8524 7.1510 860.0968 141.1575 702.6034 145.8390 653.0757 233.5083 930.3602 236.8759
12.8826 -0.6157 4.1792 1002.3865 342.1379 873.8586 351.0204 870.4818 405.6595 1025.8935 410.1908
-13.2523 1.8943 -4.9382 380.7638 451.5575 451.0943 450.1487 461.6445 419.1150 390.6229 414.7187
11.2769 -11.7268 -6.5361 814.2092 151.7032 993.4778 156.2132 930.7590 96.5610 899.0814 106.6356
7.0717 -0.4114 6.8939 920.9139 333.2936 722.9661 340.3074 720.6729 425.8092 943.2549 428.0624
-2.5503 6.9666 1.5791 686.6481 530.8138 571.1881 534.1955 610.0431 565.9019 668.0839 565.7285
-16.5449 5.8051 0.6923 388.0983 513.0729 309.5035 508.2368 342.4425 535.8267 376.7319 533.7873
-18.7433 5.7131 -7.5177 249.2673 553.6641 364.3426 546.3214 396.1930 490.8929 239.1607 487.0877
7.2812 -5.7502 -5.1401 768.6618 276.9175 881.0030 283.2265 849.9429 241.3298 820.4042 245.9936
-22.6966 12.7683 1.4358 287.7945 673.2008 161.5913 658.3418 234.7639 693.8553 239.3734 697.5655
11.6859 0.3890 8.4426 1032.8963 342.5610 796.7984 351.1073 798.9599 451.8486 1050.6600 455.0195
13.1913 -2.6531 4.4830 1006.2550 294.7641 882.2514 302.6054 867.6952 360.2846 1041.3856 365.9906
14.4602 0.4654 4.5043 1040.2083 364.4704 899.5304 374.4252 902.0786 432.0164 1057.5497 436.4204
21.6010 -8.4718 0.4298 1104.4679 186.3055 1117.8294 191.7069 1072.4684 202.1570 1172.8268 217.4075
-9.1451 6.5089 6.2538 606.5455 498.3473 385.9774 498.0783 423.0604 581.0964 590.4402 580.7186
20.6167 -11.7793 8.6979 1175.0577 68.0030 1011.8573 68.9238 947.2899 167.6143 1263.6252 183.6058
-5.3028 2.6862 0.6734 608.7495 438.6003 539.1303 441.1224 554.1364 464.9502 613.9764 463.6284
-8.6535 6.9560 6.8678 625.0593 505.3430 387.0507 505.2424 426.7161 594.4902 606.3829 594.3425
2.6295 10.0123 -6.5839 703.4662 638.7119 761.3797 645.8792 815.6494 590.0025 668.7680 590.0670
13.4313 -2.7828 -8.1475 862.0394 357.6723 1031.6045 367.0334 1016.8343 291.6476 897.4176 298.9841
13.6199 -3.3787 6.9426 1042.0033 265.3673 864.4804 272.5812 845.8361 356.4208 1081.4040 362.4221
-7.9902 10.5102 -4.7879 512.6899 645.6013 528.3159 643.9653 586.4447 610.8205 475.9299 610.9187
20.3155 -7.2934 -4.6790 1022.7890 239.3905 1145.6207 246.7107 1107.0038 203.8738 1083.8241 218.0818
18.4197 -8.8197 5.8016 1106.2117 149.6380 991.5739 153.7504 943.4238 222.7622 1177.0318 235.2137
10.3289 -4.2726 5.8280 961.5330 251.4637 812.4996 257.8747 788.8687 330.6880 1005.8887 335.7220
0.2367 5.5170 -3.3772 680.6725 522.1018 688.7796 527.2477 719.0380 506.5439 670.3928 506.5848
-25.1319 2.0119 -7.7784 104.4352 472.0325 255.4778 464.1517 266.7814 409.1485 113.9556 400.2976
-9.0670 4.9637 -0.3286 527.1268 496.7712 470.2279 496.6151 498.0346 511.1221 520.0561 509.6106
21.2162 -4.7386 4.4146 1155.3244 247.8630 1054.4781 255.6451 1028.8217 309.6660 1202.6322 320.6780
7.0522 -7.8099 -0.2013 815.9048 204.6475 825.4461 210.0085 782.7052 219.3905 879.5464 224.2130
-10.6271 -3.4128 4.3141 526.1795 280.8309 408.1944 283.8542 388.8073 347.4321 564.9716 342.4880
-14.4847 -12.6624 0.8521 382.3752 88.8220 399.8648 96.0427 328.1848 122.7301 471.0523 110.0568
16.4799 6.7779 -2.3049 1016.3635 539.9770 1002.2703 555.8384 1038.6118 539.6799 998.1968 541.5337
4.6366 6.0295 -3.4355 768.8516 532.5915 776.2547 540.5488 809.0998 517.4051 755.5505 518.1140
4.9813 7.7440 -2.5912 790.3056 566.9313 768.7404 575.4210 810.9948 560.5874 767.4216 560.9689
23.8729 1.7464 -4.0814 1123.4404 435.0920 1188.7845 451.3236 1197.9894 414.0602 1133.5544 421.9421
9.3937 2.6995 -1.7903 872.6386 448.0726 862.5483 457.6672 877.2074 450.2834 877.5653 452.8311
17.8524 -4.3887 2.0955 1063.5833 268.1613 1010.3683 276.1470 986.6189 306.5424 1108.6171 315.9083
17.4605 -0.7192 -5.7610 973.5410 390.4210 1081.6417 402.1605 1077.8261 349.9852 997.5613 357.7298
6.2967 11.4226 2.0071 880.9169 626.9440 731.6493 637.0729 794.5921 668.9410 836.7962 668.2151
-23.0727 -5.5165 5.6375 278.7322 225.9966 156.4535 228.9721 124.4894 309.9344 328.6032 297.4616
1.2560 12.0335 -7.5235 670.8602 689.5027 739.2113 695.6496 804.4167 630.0388 625.4090 629.9810
-25.0624 8.5848 1.0011 222.0533 578.8207 133.4738 566.1247 182.7662 599.2574 196.2889 599.0442
-4.9744 -10.8655 -4.8040 515.4231 161.2079 646.8605 166.3381 587.0278 131.6976 594.3749 127.4939
-5.5258 5.3501 -3.4128 564.2461 520.2722 575.1840 521.9008 604.7725 503.1189 555.1399 502.1253
-19.0411 -7.6309 4.4712 343.5087 183.5496 254.2948 188.2990 210.4371 255.5017 404.9804 243.3560
-4.1220 -5.2301 -8.4141 506.6149 306.9663 689.7515 311.0176 661.2490 240.3308 554.7670 237.6671
-12.6273 3.4685 5.1527 513.9299 434.8629 339.3213 434.0522 359.1208 507.0314 514.8495 504.8111
7.8470 12.2719 -6.3923 815.0169 686.4316 858.0519 698.6066 924.0683 641.7324 767.4327 641.2124
-11.3081 -8.1443 7.0279 530.8001 157.5489 375.9222 162.9213 329.2915 254.3796 595.9170 247.1708
-16.0443 -6.7859 -6.7144 280.6141 263.9840 441.8147 266.5260 404.0453 217.9268 336.6101 206.7737
-17.9098 -6.9585 -1.1847 304.2099 230.1579 341.4733 233.4619 302.1042 242.0036 361.5407 230.2323
20.8559 -7.6024 -1.6149 1068.3848 216.3905 1123.1711 222.9133 1082.6319 212.1349 1131.5175 226.4650
-6.7770 -8.2895 3.1921 578.0068 175.5326 511.0559 180.5392 464.3504 230.2749 643.7916 225.6966
17.2017 9.9047 3.1355 1104.2799 582.8879 946.1288 600.6668 999.9319 641.1799 1067.6820 640.0525
-4.7484 -6.6212 -1.8082 565.7333 240.5053 604.9941 244.9637 568.2670 242.2563 621.9469 239.1770
-15.6450 9.6753 -8.6309 310.8396 648.7494 426.1536 640.8178 479.7188 571.9616 279.7365 571.0683
17.3009 -1.7100 1.9650 1058.9601 328.5925 993.2449 338.3860 983.9863 367.8386 1088.7036 375.0404
-6.7558 4.1221 -1.5269 557.8279 483.0556 532.2347 484.3767 555.1816 485.7318 555.3359 484.3021
-6.9737 -8.2547 -5.0212 479.8117 221.1151 602.8891 225.5625 557.3275 190.2255 544.4351 185.0591
-15.0699 -10.6398 0.6663 373.7145 135.8904 385.0032 141.9544 324.7541 167.6101 451.3386 155.6591
-23.8417 -11.5628 7.8863 272.1058 73.2725 131.9931 82.5805 64.5482 185.6792 355.0100 167.2422
13.4474 -4.0753 -2.5981 923.4651 300.2267 972.6373 308.2303 950.6951 290.6352 966.3024 298.0549
24.0270 -3.7277 4.3318 1211.3000 270.5599 1111.3323 279.7184 1091.2491 332.0285 1252.8550 343.5183
-3.4851 -5.6207 6.1064 685.8888 220.1857 534.4401 224.9106 502.6830 304.8032 737.3243 302.9191
-7.4490 2.8726 6.9454 639.1274 410.5350 421.6437 412.4090 437.9999 502.7139 643.1227 501.3489
-10.0175 11.1494 3.9444 574.5162 617.5855 383.1742 614.6940 446.3993 672.5498 533.1229 673.7895
-20.6739 -0.7212 7.2442 360.2883 328.1949 169.4259 327.6365 165.2428 425.0621 384.2261 418.2754
15.5698 -3.4053 2.7377 1029.7166 286.9030 953.3021 295.0339 934.7747 333.2032 1069.1133 340.6575
6.4712 10.4245 5.7213 925.8481 585.6981 694.3003 595.5074 752.2834 667.0294 886.7575 666.3021
18.8813 12.0862 -0.8833 1094.9177 650.8804 1021.2690 672.2092 1086.0563 668.6023 1046.3967 666.4686
4.1627 2.7543 5.8530 859.6934 411.0998 667.3996 417.8668 682.7781 493.0572 864.1266 493.8830
-3.4825 11.4710 -4.8336 605.6980 665.7840 615.2539 667.7545 678.2793 632.0060 563.3236 632.1795
5.8625 6.9292 1.0800 848.6581 529.8234 746.1302 538.5588 784.2467 562.0500 829.8767 562.4856
-22.1377 -2.5025 -6.6846 166.9188 362.1444 312.4183 359.9938 298.3751 314.7544 200.0590 303.1783
-25.4632 0.2553 -4.9433 124.5238 416.8740 220.6546 411.2301 222.0998 385.0051 143.1847 374.8826
11.4374 4.7175 5.8805 1009.6165 453.7984 809.7173 464.5776 835.7670 537.5395 1002.6806 538.8885
14.9962 -1.3240 8.4984 1093.5701 303.1854 869.0271 311.6687 861.7069 412.0130 1121.2171 417.1362
-10.7849 7.0088 1.2740 516.2909 535.9865 411.7059 534.0965 451.2232 565.4824 498.0111 564.7356
10.1035 -0.9336 -8.5767 797.4128 401.4436 964.0280 410.5032 959.0515 332.2618 822.5427 337.0715
-10.0384 11.8503 -0.8822 519.8031 657.8562 438.2718 654.2740 504.6548 661.7166 475.3647 662.7566
17.5562 -6.2065 -3.2536 989.4534 256.0442 1069.9141 263.5755 1036.7771 237.1031 1044.3698 248.4034
1.9122 -6.3347 -5.8833 652.6009 268.2649 783.4252 273.5773 748.9907 226.1160 707.2326 227.3974
-5.4388 -7.4719 7.7159 660.1556 169.1687 481.7232 174.2359 439.2136 271.3859 721.9971 268.1030
5.3021 -6.5724 -6.6175 710.4557 266.5747 860.2304 272.4269 824.7550 215.9039 766.4983 219.5392
-14.1109 -6.3884 0.3123 400.7646 234.8069 395.8676 238.3481 359.7717 261.0560 455.3852 252.2860
3.2666 4.5762 -5.7842 710.4155 512.0917 779.7546 519.0466 804.5853 472.3265 705.3414 473.0855
-15.4010 -4.2648 4.2207 424.9171 262.2032 318.3371 264.8588 293.9587 328.8868 468.2175 321.1689
-18.4915 -5.4849 4.1376 356.8654 234.7895 262.7892 237.8768 231.3147 301.8479 406.6749 291.6383
-8.9806 8.7666 -8.3114 447.6461 623.6989 554.7735 621.6275 602.8974 553.3798 420.8023 552.5731
-2.8160 -9.7771 7.1735 700.3216 119.7724 546.8418 125.0562 491.5018 215.0841 775.2092 213.1010
-8.6024 10.6209 -3.7927 512.0327 643.4685 504.2943 641.3517 563.2345 618.6406 474.5829 618.8666
-9.4328 2.5713 -5.7199 451.3305 470.0175 532.9147 470.1371 547.1310 429.5280 457.5093 426.5885
-20.3007 0.0373 4.8790 342.8278 358.5267 203.0271 356.9945 203.2423 429.6720 362.6250 423.2020
0.2100 -8.4997 2.8663 714.1061 172.5733 654.2930 177.5720 606.9219 221.4829 781.5064 221.6271
-6.1225 9.8432 -5.2128 543.7336 631.7213 571.9418 631.7821 626.1784 593.7143 510.4790 593.6031
-7.0967 11.3830 8.3037 686.2405 599.8227 387.9343 599.4148 452.9436 702.1698 642.5598 703.4302
8.0126 -5.2925 3.8296 889.2836 239.3868 791.4020 245.3016 762.1777 297.4271 939.2033 301.8078
25.3813 -10.2726 -8.2317 1069.5464 192.6602 1297.6443 198.4190 1244.2234 115.2727 1147.2149 136.7918
7.2605 -11.4253 4.8529 869.2797 96.0733 781.1312 100.0275 717.8009 161.7186 953.9712 167.4679
19.6097 -0.9342 -2.3775 1054.2216 367.9668 1088.2917 379.7831 1083.3099 362.2999 1079.5028 370.5933
-5.1153 4.4092 1.4855 626.7468 473.6615 528.4513 475.9474 553.1278 508.0009 622.4395 507.1205
-9.4845 10.1607 6.8591 616.9254 579.7570 361.5213 577.9010 419.5269 666.4920 580.5034 667.5657
-8.5774 -3.2624 0.8712 528.4441 302.5991 488.8022 305.6763 470.4830 332.6690 566.3054 328.4741
18.1220 -5.6954 -6.7904 960.3894 285.7749 1119.9189 294.3467 1089.8174 230.6397 1012.1724 242.4534
3.5670 8.5162 0.8278 804.5547 567.8298 698.3221 575.3421 745.3012 596.6406 777.0785 596.6867
2.4940 6.7977 -3.1799 731.4551 549.3418 728.1443 556.0050 765.3194 536.2245 714.0034 536.5234
-17.7994 3.3526 -5.5686 284.3778 489.3427 366.2678 484.5957 385.0259 448.8441 286.5927 443.8751
10.0750 -8.2541 3.8968 922.3274 172.5074 840.6841 177.4425 795.2436 228.9772 989.1318 235.7102
-24.5538 -1.8831 0.2614 196.3464 339.6208 182.1726 337.6072 171.3870 363.9809 226.3743 353.2165
24.5292 -0.1787 5.9636 1250.9400 340.9048 1093.6066 353.3379 1092.6404 423.3347 1271.9783 431.1280
-7.5505 -7.0192 -2.7966 496.8809 237.0052 562.3650 241.1939 523.3724 229.2555 555.0085 224.1757
-3.9016 1.8524 -4.6499 573.1382 446.8321 631.3686 449.9618 641.5569 418.1455 583.0678 416.8548
-12.1931 11.4928 -0.6441 477.5749 649.3760 394.1707 644.1531 458.7818 654.9681 435.2553 656.0864
2.2750 -4.1758 4.8952 791.1954 259.2284 659.9390 264.5683 636.6157 330.0413 834.6746 331.1595
-16.2309 1.5338 -7.8086 286.5112 458.9277 427.8694 455.9170 436.3853 396.9223 298.4005 390.8951
-3.8390 8.3145 -1.1290 632.8169 575.6754 573.6242 577.9420 619.7631 581.5693 607.1995 581.4162
2.9173 5.3127 -4.1408 724.5793 520.5124 751.8186 527.3055 780.7824 497.6423 715.3627 498.1908
18.8901 10.8932 8.6642 1207.0511 577.1533 914.0795 596.1079 973.9540 695.2648 1163.7882 692.2154
-9.6691 -3.2233 6.9564 577.0502 270.7442 395.0099 274.1124 376.5996 365.1604 614.9484 360.9636
-23.6561 5.0655 0.7024 238.6449 498.0382 174.1688 489.6887 203.1802 519.9600 231.5976 516.3404
-11.7372 -9.4869 5.7989 504.0559 133.6699 385.9695 139.5526 331.7904 217.8788 576.4063 209.6204
9.2837 -6.7481 2.4524 893.9479 214.0651 837.1680 219.7005 800.1119 256.5142 952.0304 262.2542
12.7220 12.5599 -5.0084 927.5749 684.0562 940.5221 700.7057 1007.8058 656.0382 877.6863 654.8793
-11.2282 -7.6889 0.0644 453.2599 206.4158 458.6842 210.8151 415.4385 229.6673 515.0933 222.0689
-20.8743 -7.4504 3.8367 298.7152 191.2571 225.9760 195.7005 183.1222 256.9394 359.0155 243.6680
0.2708 -4.5278 0.6773 700.7837 274.0580 670.0390 279.1054 644.9483 300.7878 745.8945 300.9347
-23.3440 -10.4516 -5.3617 135.8840 173.4956 296.1239 178.5999 237.1868 145.7721 210.8395 126.3285
14.6165 -1.3591 0.3068 988.0928 345.4372 956.0750 354.9149 948.7160 367.7431 1015.7769 373.8319
-13.2349 -3.3886 0.8820 433.3318 300.1883 397.7619 302.2901 378.6110 331.0107 471.7485 324.4706
-17.7107 3.7902 -2.5382 321.7036 483.7075 331.0040 479.1480 352.3692 474.2287 321.4353 470.0798
9.2188 11.5890 7.7941 1008.6171 600.8631 722.5943 613.0064 787.1315 705.4412 962.3233 703.7751
-21.1622 -11.3760 1.9584 260.8445 111.5209 254.0482 118.9114 188.8981 159.7670 342.0469 142.5566
7.3556 -1.2921 6.8217 923.1709 313.7008 732.0373 320.5342 724.8396 405.1545 950.5247 407.7698
7.0674 4.6787 -0.4512 848.1201 486.3715 794.5129 495.3157 820.1005 502.6541 841.9919 503.9213
20.8279 -8.8548 4.4301 1136.2192 156.3364 1057.3257 160.5868 1009.3500 214.0336 1207.2241 228.3818
-12.5086 10.0490 0.8440 484.3814 608.7806 374.3812 604.1831 431.1128 630.9542 449.7075 631.5633
9.1127 5.3560 -3.4193 855.4233 515.9849 868.3455 526.5476 897.3211 501.8970 845.6513 503.5341
18.5509 -11.3714 -4.4199 980.5222 148.3311 1117.1423 152.4051 1056.7134 111.8764 1064.3937 127.8843
-3.0564 9.5843 3.2846 703.7862 582.2246 533.5730 584.9987 587.3012 634.1177 670.5381 634.2831
20.4855 5.3200 5.7283 1186.0786 465.8672 996.8416 481.7579 1025.7808 550.0810 1175.3478 552.0244
-10.6962 -5.0695 0.8498 480.2095 261.7464 452.5165 265.1269 423.9675 292.4194 527.8710 286.3971
17.4392 -2.8256 -2.0613 1010.7280 324.7097 1045.0046 334.3947 1029.8688 321.0052 1046.6692 329.6661
-25.1286 12.4621 -5.0921 161.9864 699.7263 194.1316 681.7917 264.6157 651.7493 116.6154 653.9218
22.9657 -5.9123 -5.9965 1061.9305 276.4392 1211.4852 285.6022 1180.4294 228.0581 1115.2011 243.0843
23.5034 -11.9868 -0.9705 1114.3479 116.4353 1182.4132 118.8923 1118.6727 112.5897 1202.7006 132.8388
22.0100 -8.7696 6.1092 1179.4054 149.1696 1062.4737 153.0863 1014.8428 224.2670 1250.2107 239.0446
-11.8722 11.3140 6.1699 563.0679 610.9019 319.4052 606.6815 384.0924 688.3815 520.5873 690.1974
12.5602 10.1434 0.7639 985.9480 601.6874 877.3484 616.3813 932.5202 633.2688 948.6908 632.6196
3.0917 11.7991 -8.3800 696.7584 687.5143 786.4164 695.3282 850.0345 620.1942 652.5473 620.1058
-12.4549 -4.9743 8.4924 533.1339 222.2503 326.7993 226.2263 298.1678 334.0623 580.7460 327.9216
-22.1789 -10.6705 3.8247 262.8145 117.1356 210.2263 124.4265 148.7491 185.1163 340.4054 168.0581
-17.8017 -12.5960 1.0549 316.7703 88.9329 332.9971 96.6515 261.3398 126.6178 404.7545 111.1181
-10.7133 -11.6873 4.3816 502.5353 91.4551 429.0921 98.0604 362.6791 160.5332 586.8940 151.8920
1.7814 1.6683 3.2966 778.8747 400.2512 652.4986 405.9685 661.7850 454.9229 789.5396 455.3976
-0.2796 3.5137 -2.6824 672.9158 473.4098 675.9285 478.2617 695.2486 465.2366 673.6117 465.1676
6.1977 11.0844 -3.6009 811.8435 646.8582 795.8156 657.0933 856.0274 630.3147 770.5110 630.0266
-1.5975 8.0099 -7.0408 608.5516 597.4031 687.8050 601.2099 731.4464 542.9630 585.1184 542.7908
-20.2965 -6.3259 6.5747 345.1620 201.9579 201.0125 206.0315 164.4019 295.7829 399.6608 284.2958
6.1756 -0.1604 4.6769 877.4760 350.8044 730.0816 357.7524 729.1917 419.9106 898.3822 421.9396
12.6435 0.8539 -1.8112 930.8480 406.1421 933.9665 416.3849 938.5795 407.6204 946.0585 411.9916
-24.2984 -4.2629 -0.1155 191.0978 286.6889 198.3559 286.9992 173.9711 309.2161 233.7857 296.1309
7.6859 -6.6062 0.0988 835.2448 229.9423 831.5248 235.6850 795.3788 248.2491 892.2213 253.1075
-17.5957 -5.1980 6.3333 401.4686 229.2498 253.0081 232.5958 223.0491 319.2158 449.9240 310.0434
12.4211 -0.3659 -4.7587 888.5286 394.0925 966.3195 403.9533 964.3570 364.3877 910.5652 369.6130
-25.3267 5.0449 -2.2720 169.9801 513.5162 177.8677 503.6102 206.6085 504.0802 163.3298 499.4815
12.3596 5.5627 -5.9478 889.9296 532.2328 962.6773 545.1381 992.4216 492.7331 879.0652 495.1388
-4.5874 -12.2855 -3.7232 531.6697 123.4221 645.9168 128.8480 578.1169 104.7073 618.5504 100.6033
-3.5738 -12.1433 -8.0832 502.7937 150.5020 715.5053 155.6624 649.3246 86.3780 588.2688 83.0836
11.8549 -1.1820 -4.5436 877.7336 374.9257 954.5401 384.1549 948.1918 347.0515 904.3105 352.4050
3.9688 -10.8176 -6.0370 679.2839 169.0576 838.3449 174.0083 779.7477 122.9620 758.5802 126.3459
23.5796 -7.1672 3.2572 1179.9087 200.0312 1123.4493 206.0629 1084.9162 246.3724 1241.2166 261.2044
-21.5636 4.6302 6.4071 346.6400 457.3997 146.8432 451.6780 173.6725 540.3253 341.4530 537.8133
15.5898 -4.0843 1.6956 1015.7871 277.2452 967.5168 285.1028 945.3558 312.0889 1058.9913 320.1267
3.4168 11.1914 5.1262 860.0763 607.3304 637.2493 614.9953 699.6892 680.9206 817.0090 680.4512
17.0898 3.6064 8.3283 1146.6594 414.8162 900.7201 427.2971 920.5832 525.0058 1145.7817 527.3979
-23.8561 -10.4434 5.6348 249.0758 112.0182 155.6461 119.6981 95.0736 199.7352 325.5510 181.9624
4.8644 -11.2220 -4.9270 708.5878 154.0705 844.7368 158.8804 783.8596 118.8199 790.3546 123.0058
22.4435 11.8754 6.3064 1250.0514 609.6623 1013.1404 632.5989 1077.6276 704.7648 1201.1799 700.7896
-16.6549 4.1903 -4.1341 326.3730 500.8260 369.1636 496.3437 392.6570 474.6617 324.0186 470.7847
9.7036 9.3271 -1.1832 904.4773 593.9650 843.7721 606.2803 894.4772 603.9513 872.2930 603.9508
6.5310 -2.0331 -5.8636 755.7653 363.6715 864.1260 370.8551 853.1515 322.1924 786.9560 325.4382
-3.1211 2.8082 3.2787 683.5140 427.3311 551.4238 430.9282 567.1672 481.2570 687.9143 480.5695
-17.9298 -12.2287 -3.0069 269.2175 120.0865 377.3005 126.8376 308.4273 115.2738 354.5091 99.3696
12.0650 -10.9197 -3.4543 867.5027 152.9604 972.5317 157.4609 913.7371 129.8917 948.4475 139.9889
7.8027 4.3763 0.1360 868.7019 476.3730 803.4403 485.5925 827.3831 498.8738 864.2006 500.3253
-22.1957 -4.2860 -7.2479 154.7771 324.3944 322.9030 323.6868 298.8833 272.6138 197.2466 259.3164
-3.1802 6.5614 7.5913 743.7320 490.9142 488.3745 494.1116 525.5724 589.4693 726.8771 589.3864
22.1279 1.5293 -0.0253 1137.6438 410.1251 1107.2489 424.5625 1115.4201 431.0375 1148.9185 437.7318
6.1372 -1.6456 -0.5347 811.1080 344.6775 793.9920 351.5329 784.9816 358.6302 840.2835 361.3030
7.1109 5.3906 -4.2987 805.8660 521.7763 837.8262 531.1786 867.0143 498.1615 796.0528 499.4867
24.1720 -1.2977 6.7027 1249.7926 312.1616 1080.6533 323.2104 1073.6198 401.3063 1277.3423 409.9361
-7.3678 -1.1969 1.8351 569.7843 344.3691 495.4906 347.1659 488.7645 383.9127 596.3660 380.9919
15.7056 -6.3172 -4.3473 940.5509 259.4808 1044.6006 266.8356 1010.8660 229.6119 995.9042 239.9315
-5.0780 -6.4284 5.4932 644.3010 205.2007 512.3036 209.9367 475.9574 283.7045 700.1114 280.7627
-3.9413 -11.7619 3.0039 623.4862 97.9776 579.0828 103.5251 513.1107 149.3056 708.6988 146.0713
-3.4376 -9.1618 -3.1300 569.9489 190.3676 653.2224 195.2807 602.6693 177.7951 639.9881 175.1736
14.5995 6.3991 1.6868 1026.1743 512.1355 918.7714 526.0477 953.5466 552.9248 1009.8686 554.2368
-16.4526 -6.9880 3.2606 384.8248 204.9938 317.0849 209.1554 277.1810 263.0881 442.8428 252.8635
1.3233 7.2165 8.1712 843.2317 501.6566 570.0197 507.4361 610.7266 607.5060 822.3679 607.4974
14.7870 -6.1739 3.9746 1021.3349 218.5384 930.4963 224.6775 896.7536 275.9109 1076.5756 284.5147
0.5373 -2.5186 -2.4554 675.2495 335.9325 706.1828 341.0854 692.3432 330.1910 709.1111 330.4530
-0.7558 -7.7960 0.8500 673.2642 199.4538 656.5675 204.4223 613.2814 227.6810 736.4538 227.1711
-4.4317 -7.8274 -4.5757 537.1037 228.2194 646.6155 232.8117 603.5219 201.1297 599.6319 197.9391
22.8252 11.4204 -0.6233 1172.2125 633.1171 1102.0778 657.1883 1162.9322 655.0492 1127.0901 653.0163
-11.0700 4.0528 4.5061 539.9169 451.3456 375.9775 450.9226 399.0257 516.5800 537.6049 514.8295
